FDCK	가쓰오부시를 만들 때 훈연하여 쓰는 생선은?	가다랑어	Skipjack tuna	가다랭이,참치	bonito	2
FDCK	노른자와 녹인 버터를 유화시킨 노란 소스는?	홀랜다이즈	Hollandaise	홀랜다이즈 소스	hollandaise sauce	2
FDCK	감자와 양파를 볶을 때 뭐를 먼저 넣어야 할까?	감자	Potato	감자	potatoes	2
FDCK	태국을 대표하는 매콤하고 새콤한 국물 요리는?	똠얌꿍	Tom yum goong	똠얌	tom yum	2
FDCK	버터와 밀가루를 볶아 만든 농도 조절제는?	루	Roux	루,루우	roux	2
FDCK	메주를 발효시켜 짜낸 짭짤하고 검은 액체는?	간장	Soy sauce	조선간장,진간장	soy sauce	2
FDCK	계란 흰자와 설탕을 단단하게 거품 낸 것은?	머랭	Meringue	머랭	meringue	2
FDCK	다진 고기에 빵가루를 입혀 튀긴 서양 요리는?	커틀릿	Cutlet	돈가스,커틀렛	cutlet,katsu	2
FDCK	송로버섯이라 불리며 돼지가 찾는 고급 버섯은?	트러플	Truffle	트러플 버섯	truffles	2
FDCK	고기 겉면을 강한 불에 빠르게 굽는 조리법은?	시어링	Searing	시어링	searing	2
FDCK	홍차에 우유를 섞어 부드럽게 끓여낸 음료는?	밀크티	Milk tea	밀크티	milk tea	2
FDCK	이탈리아 요리에 쓰이는 짭짤한 멸치 절임은?	엔초비	Anchovy	앤초비,안초비	anchovies	2
FDCK	소고기를 레드 와인에 졸여낸 프랑스식 스튜는?	뵈프 부르기뇽	Beef bourguignon	비프 부르기뇽	boeuf bourguignon	2
FDCK	겉면에 흰 곰팡이가 피어있는 부드러운 치즈는?	까망베르	Camembert	카망베르,카망베르 치즈	camembert cheese	2
FDCK	겹겹이 층을 내어 바삭하게 구운 페이스트리는?	퍼프 페이스트리	Puff pastry	파이,페스츄리	pastry	2
FDCK	베트남을 대표하는 진한 고기 육수의 쌀국수는?	퍼	Pho	포,쌀국수	pho	2
FDCK	재료를 데친 후 얼음물에 식히는 조리 과정은?	블랜칭	Blanching	데치기	blanch	2
FDCK	서양 요리의 기초가 되는 채소 볶음 혼합물은?	미르푸아	Mirepoix	미르포아	mirepoix	2
FDCK	향신료 샤프란을 만드는 붉은색 꽃의 부위는?	암술대	Stigma	암술	pistil	2
FDCK	팬에 눌어붙은 육즙을 와인으로 녹이는 과정은?	디글레이징	Deglazing	디글레이즈	deglaze	2
FDCK	두부를 만들 때 콩물을 응고시키는 첨가물은?	간수	Bittern	응고제	coagulant	2
FDCK	우유 거품을 풍성하게 올린 에스프레소 음료는?	카푸치노	Cappuccino	카푸치노	cappuccino	2
FDCK	다양한 향신료를 섞은 인도의 혼합 조미료는?	마살라	Masala	가람 마살라,카레가루	garam masala	2
FDCK	명태 내장을 빼고 반쯤 건조하여 말린 생선은?	코다리	Half-dried pollack	코다리	pollack	2
FDCK	치즈와 달걀노른자, 베이컨으로 만든 파스타는?	까르보나라	Carbonara	카르보나라	carbonara	2
FDCK	엿기름으로 밥알을 삭혀 만든 달콤한 음료는?	식혜	Sikhye	식혜	sweet rice beverage	2
FDCK	질긴 고기를 부드럽게 하려고 두드리는 과정은?	연육	Tenderizing	연육 작용	tenderize	2
FDCK	으깬 아보카도에 향신료를 넣은 멕시코 소스는?	과카몰리	Guacamole	구아카몰	guacamole	2
FDCK	생선 뼈를 푹 끓여 만든 서양식 생선 육수는?	퓌메	Fumet	피시 스톡	fish stock	2
FDCK	윗면을 까맣게 태운 스페인식 치즈 케이크는?	바스크 치즈 케이크	Basque cheesecake	바스크 치즈케이크	basque burnt cheesecake	2
FDCK	철갑상어의 알을 소금에 절인 고급 식재료는?	캐비아	Caviar	캐비어	caviar	2
FDCK	고추기름과 두부를 맵게 볶아낸 사천식 요리는?	마파두부	Mapo tofu	마파 두부	mapo doufu	2
FDCK	구이나 탕으로 즐겨 먹는 소의 첫 번째 위는?	양	Tripe	특양,양대창	beef tripe	2
FDCK	토마토와 양파를 썰어 버무린 멕시코식 소스는?	살사	Salsa	살사 소스,피코 데 가요	salsa sauce	2
FDCK	유고형분을 제거해 발연점을 높인 맑은 버터는?	정제 버터	Clarified butter	기버터,기 버터	ghee	2
FDCK	커피 적신 빵에 마스카포네를 얹은 디저트는?	티라미수	Tiramisu	티라미스	tiramisu	2
FDCK	오븐에서 뜨거운 공기로 빵을 굽는 조리법은?	베이킹	Baking	로스팅,굽기	roasting	2
FDCK	해산물과 사프란을 넣은 스페인식 쌀 요리는?	빠에야	Paella	파에야	paella	2
FDCK	에스프레소 샷을 물로 연하게 희석시킨 커피는?	아메리카노	Americano	카페 아메리카노	americano	2
FDCK	과일의 펙틴으로 잼을 젤리처럼 굳히는 작용은?	겔화	Gelation	젤리화,응고	gelling	3
FDCK	괴혈병 예방에 쓰였던 신맛 강한 노란 과일은?	레몬	Lemon	라임	lime	3
FDCK	액체를 구슬 형태로 굳히는 분자요리의 기법은?	구체화	Spherification	스페리피케이션,구형화	spherification	3
FDCK	감칠맛 조미료 MSG의 주성분인 아미노산은?	글루탐산	Glutamic acid	글루타민산	glutamate	3
FDCK	단백질이 가열되어 풍미가 생기는 갈변 반응은?	마이야르 반응	Maillard reaction	마일라드 반응	Maillard	3
FDCK	달걀 흰자로 고기 육수를 맑게 정제한 수프는?	콘소메	Consomme	콩소메	consommé	3
FDCK	바닐라 빈의 달콤한 향을 내는 핵심 화합물은?	바닐린	Vanillin	바닐린	vanillin	3
FDCK	설탕을 가열해 갈색으로 녹여 풍미를 내는 것은?	캐러멜라이징	Caramelization	카라멜라이징	caramelization	3
FDCK	머랭을 반죽에 섞어 윤기를 내는 마카롱 기법은?	마카로나주	Macaronage	마카로나쥬	macaronage	3
FDCK	소 안심을 페이스트리로 감싸 구운 영국 요리는?	비프 웰링턴	Beef Wellington	웰링턴	Wellington	3
FDCK	빠에야를 노랗게 물들이는 가장 비싼 향신료는?	사프란	Saffron	샤프란	saffron	3
FDCK	팔각, 계피, 후추 중 오향이 속하지 않는 재료는?	후추	Black pepper	후추	pepper	3
FDCK	마요네즈 유화를 돕는 노른자 속 천연 유화제는?	레시틴	Lecithin	레시틴	lecithin	3
FDCK	거위나 오리 간을 비대하게 만든 고급 식재료는?	푸아그라	Foie gras	푸아그라	foie gras	3
FDCK	오염된 코르크에서 나는 곰팡이 냄새의 약자는?	TCA	TCA	트리클로로아니솔	Trichloroanisole	3
FDCK	구운 뼈와 야채를 졸여 만든 아주 진한 소스는?	데미글라스	Demi-glace	드미글라스,데미글라스 소스	demiglace	3
FDCK	크림과 설탕을 끓여 젤라틴으로 굳힌 디저트는?	판나코타	Panna cotta	파나코타	panna cotta	3
FDCK	소시지를 만들 때는 어떤 동물의 창자가 쓰일까?	돼지 창자	Pig intestines	양 창자,돈장	hog casing,sheep casing	3
FDCK	위스키 특유의 스모키한 향을 만들어내는 재료는?	이탄	Peat	피트	peat	3
FDCK	채소를 발효시켜 신맛을 내는 주요 박테리아는?	유산균	Lactic acid bacteria	젖산균	lactobacillus	3
FDCK	프랑스 마르세유 지방에서 유래한 해산물 스튜는?	부야베스	Bouillabaisse	부야베스	bouillabaisse	3
FDCK	치즈 제조 시 우유를 응고시키는 천연 효소는?	레넷	Rennet	렌넷,응유효소	rennin	3
FDCK	버터와 노른자로 만든 프랑스식 스테이크 소스는?	베아르네즈 소스	Béarnaise sauce	베아르네이즈	bearnaise	3
FDCK	루왁 커피의 원두를 배출하는 인도네시아 동물은?	사향고양이	Civet	사향 고양이,시벳	Asian palm civet	3
FDCK	인도의 난을 벽면에 붙여 구워내는 진흙 화덕은?	탄두르	Tandoor	탄두리	tandoor oven	3
FDCK	빵이 터지지 않게 굽기 전 반죽에 긋는 칼집은?	쿠프	Coupe	스코어링,칼집	scoring	3
FDCK	생선 알을 소금에 절여 말린 이탈리아 식재료는?	보타르가	Bottarga	어란	bottarga	3
FDCK	노른자와 와인으로 거품을 낸 이탈리아 디저트는?	자바글리오네	Zabaglione	사바용	sabayon	3
FDCK	다진 쇠고기에 양념을 버무린 서양식 육회 요리는?	타르타르 스테이크	Steak tartare	비프 타르타르,타르타르	beef tartare	3
FDCK	식재료 아티초크가 식용하는 식물의 특정 부위는?	꽃봉오리	Flower bud	꽃,꽃받침	bud,flower	3
FDCK	초콜릿의 광택을 위해 온도를 조절하는 작업은?	템퍼링	Tempering	템퍼링	tempering	3
FDCK	송아지 뼈를 구워 우려낸 프랑스식 갈색 육수는?	퐁 드 보	Fond de veau	브라운 스톡,송아지 육수	brown veal stock	3
FDCK	고추의 매운 정도를 측정하여 나타내는 단위는?	스코빌 지수	Scoville scale	SHU,스코빌	Scoville	3
FDCK	최고급 다시마 산지로 유명한 일본의 섬 이름은?	리시리	Rishiri	리시리 다시마,라우스,마콤부	Rishiri kombu,rausu	3
FDCK	효모 찌꺼기를 저어 와인의 풍미를 더하는 기법은?	바토나주	Bâtonnage	바토나쥬	batonnage,lees stirring	3
FDCK	생 토마토와 야채를 갈아 만든 스페인의 냉수프는?	가스파초	Gazpacho	가스파쵸	gazpacho	3
FDCK	카카오 페이스트에서 버터를 짜내고 남은 가루는?	코코아 파우더	Cocoa powder	코코아 분말, 코코아가루,카카오 파우더	cacao powder	3
FDCK	버터 반죽을 접어 겹겹이 층을 내는 제빵 기법은?	투라주	Tourage	라미네이팅	laminating	3
