서브웨이 서퍼즈	서브웨이서퍼즈	PHRASE	0	0	끊임없이 경찰관과 그의 애완견에게 쫓기며 기차 선로를 질주하는 모바일 런 게임. 화면을 쓸어 움직이며 장애물을 피하고, 동전을 모아 캐릭터와 아이템을 구매할 수 있다. 전 세계 여러 도시를 배경으로 업데이트되며, 간단한 조작과 중독성 있는 게임 플레이로 인기를 끌었다.
세븐나이츠	세븐나이츠	NOUN	1	0	넷마블에서 제작한 모바일 RPG. 다양한 영웅을 수집, 육성하여 전략적인 전투를 즐기는 게임. 화려한 그래픽과 풍부한 스토리, 실시간 전투 콘텐츠가 특징이다.
세키로: 섀도우 다이 트와이스	세키로섀도우다이트와이스	PHRASE	1	0	2019년에 발매된 프롬 소프트웨어의 액션 어드벤처 게임. 닌자와 사무라이를 배경으로 하며, 잃어버린 주군을 되찾기 위한 주인공의 여정을 그린다. '다크 소울' 시리즈와는 다른, 더욱 빠르고 공격적인 전투 스타일을 요구한다.
소녀전선	소녀전선	NOUN	0	0	전략 시뮬레이션 게임. 총기 의인화 캐릭터를 수집, 육성하여 다양한 전술 목표를 달성하는 것이 특징. 미소녀 캐릭터와 깊이 있는 세계관, 전략적인 전투 시스템으로 인기를 얻음. 모바일 플랫폼을 기반으로 서비스됨.
소울워커	소울워커	NOUN	1	0	세상이 멸망한 뒤, 선택받은 자들이 초능력을 사용하여 인류를 구원하는 이야기를 다룬 핵 앤 슬래시 액션 MORPG. 독특한 분위기와 매력적인 캐릭터, 화려한 스킬 연출이 특징이다.
슈퍼 마리오	슈퍼마리오	PHRASE	1	0	일본 닌텐도에서 제작한 비디오 게임 시리즈. 1985년 패밀리 컴퓨터로 처음 출시된 이후, 다양한 플랫폼으로 출시되며 전 세계적으로 큰 인기를 얻고 있다. 점프 액션을 기반으로 다양한 아이템과 적들을 활용하여 모험을 펼치는 것이 특징이다. 동키콩 게임의 주인공이었던 배관공 캐릭터가 주인공으로 등장한다.
슈퍼바이브	슈퍼바이브	NOUN	1	0	Theorycraft Games에서 개발한 팀 기반 탑뷰 히어로 액션 샌드박스 MOBA 배틀로얄 게임.
슈퍼펭귄	슈퍼펭귄	NOUN	1	0	Supersolid의 모바일 러닝 액션 게임. 앞으로 전진하는 펭귄이 계속 달릴 수 있도록 컨트롤해야 하는 것이 특징이다.
스나이퍼 엘리트	스나이퍼엘리트	PHRASE	1	0	제2차 세계 대전을 배경으로, 저격수의 시점에서 은밀하게 적을 제거하는 슈팅 게임. 탄도학, 중력, 바람 등의 요소를 고려한 현실적인 저격 시스템이 특징이다. 잠입 액션 요소와 함께 다양한 미션 목표를 달성하는 것이 게임의 주된 내용이다.
스노우 브라더스	스노우브라더스	PHRASE	1	0	두 명의 눈사람 형제가 주인공으로 등장하는 1990년산 아케이드 플랫폼 게임. 적에게 눈을 던져 눈덩이 속에 가두고, 굴려서 쓰러뜨리는 방식으로 진행된다. 간단한 조작과 아기자기한 캐릭터로 인기를 끌었으며, 다양한 플랫폼으로 이식되었다.
스매시브라더스	스매시브라더스	NOUN	1	0	닌텐도의 캐릭터를 비롯한 다양한 게임 캐릭터들이 등장하여 서로를 장외로 날려 보내는 것을 목표로 하는 대전 액션 게임 시리즈.
스타듀 밸리	스타듀밸리	PHRASE	1	0	농촌 생활을 배경으로 하는 시뮬레이션 롤플레잉 비디오 게임. 플레이어는 상속받은 농장을 운영하며 농작물 재배, 가축 사육, 광물 채집, 낚시, 마을 주민과의 교류 등을 통해 자신만의 이야기를 만들어갈 수 있다. 픽셀 아트 스타일의 그래픽과 잔잔한 배경 음악이 특징이며, 자유로운 게임 플레이 방식으로 많은 인기를 얻고 있다.
스타크래프트	스타크래프트	NOUN	1	0	미래 시대를 배경으로 세 종족 간의 치열한 전투를 그린 실시간 전략 시뮬레이션 게임. 독특한 종족 특성과 전략적인 요소로 전 세계적인 인기를 얻었으며, e스포츠의 초석을 다진 작품으로 평가받는다.
스텔라리스	스텔라리스	NOUN	1	0	은하를 배경으로 하는 4X 전략 시뮬레이션 게임. 플레이어는 다양한 종족 중 하나를 선택하여 우주를 탐험하고, 행성을 개척하며, 다른 문명과 교류하거나 전쟁을 벌여 자신의 제국을 건설하고 확장해 나간다. 게임의 목표는 은하계를 지배하거나, 특정 기술을 개발하거나, 특정 목표를 달성하는 등 다양하게 설정할 수 있다.
스페셜포스	스페셜포스	NOUN	1	0	한국의 1인칭 슈팅 게임. 온라인에서 팀을 이루어 전투를 벌이는 방식으로, 다양한 총기와 맵을 제공한다. 과거 큰 인기를 누렸으며, e스포츠 대회도 활발히 개최되었다.
스플래툰	스플래툰	NOUN	1	0	닌텐도에서 개발한 TPS 장르의 비디오 게임 시리즈로, 총기류 대신 잉크를 발사하는 무기를 사용하여 지면을 자신의 팀 색깔로 칠하고 더 넓은 면적을 차지하는 팀이 승리하는 독특한 방식을 취했다.
슬레이 더 스파이어	슬레이더스파이어	PHRASE	1	0	로그라이크 덱 빌딩 게임. 턴 기반 전투 시스템을 통해 탑을 오르며, 다양한 카드와 유물을 획득하여 자신만의 강력한 덱을 구축하는 것이 핵심이다. 매번 게임마다 맵과 이벤트가 무작위로 생성되어 높은 리플레이성을 제공한다.
승리의 여신: 니케	승리의여신니케	PHRASE	1	0	시프트업에서 개발한, 포스트 아포칼립스 세계관을 배경으로 한 모바일 슈팅 게임. 미소녀 캐릭터를 수집하고 육성하며, 다양한 총기를 사용하여 적을 섬멸하는 것이 특징이다. 세로 화면 인터페이스와 간편한 조작 방식을 채택하여 접근성을 높였다.
시드 마이어의 문명	시드마이어의문명	PHRASE	1	0	턴 기반 전략 시뮬레이션 게임. 플레이어는 하나의 문명을 선택하여 석기 시대부터 시작해 미래 시대까지 발전시키며, 과학 기술 발전, 문화 전파, 외교, 전쟁 등을 통해 세계를 지배하는 것을 목표로 한다. 다양한 문명 특성, 지도자, 유닛, 건물 등을 활용하여 전략적인 플레이가 가능하다.
시티즈: 스카이라인	시티즈스카이라인	PHRASE	1	0	도시 건설 시뮬레이션 비디오 게임. 플레이어는 도시의 시장이 되어 토지를 구획하고, 도로를 건설하며, 주거, 상업, 공업 지역을 지정하고, 공공 서비스를 제공하여 도시를 발전시키는 역할을 수행한다. 교통 체증 관리, 세금 정책, 시민 복지 등 다양한 요소를 고려해야 한다.
식스타 게이트: 스타트레일	식스타게이트스타트레일	PHRASE	1	0	리듬 게임. 행성 탐사를 배경으로, 다양한 음원과 매력적인 캐릭터, 그리고 스토리를 즐길 수 있다. 터치스크린 인터페이스를 활용한 독특한 플레이 방식이 특징이며, 지속적인 업데이트를 통해 신규 콘텐츠가 추가된다.
심즈	심즈	NOUN	1	0	일련의 가상 인간을 만들어 그들의 삶을 디자인하고 상호 작용을 관찰하는 시뮬레이션 비디오 게임. 집을 짓고, 직업을 갖고, 가족을 이루는 등 현실과 유사한 경험을 제공한다. 다양한 확장팩을 통해 게임 플레이를 확장할 수 있다.
아르케아	아르케아	NOUN	1	0	lowiro에서 개발한 리듬 게임. 심오한 스토리를 특징으로 하며, 다채로운 음원과 도전적인 패턴을 제공한다. 플레이어는 '히카리'와 '타이'를 포함한 다양한 캐릭터들을 조작하여 잃어버린 세계의 조각들을 찾아 나서는 여정을 경험하게 된다.
아빠와 나	아빠와나	PHRASE	2	0	2012년에 출시된 플래시 기반의 어드벤처 게임. 우스꽝스러운 그림체와 폭력적인 묘사가 특징이며, 아버지와 아들의 기괴한 여행을 다룬다. 조작이 간단하고 짧은 플레이 타임을 가지지만, 잔인하고 부조리한 내용으로 인해 호불호가 갈린다.
아이돌마스터	아이돌마스터	NOUN	1	0	반다이 남코 엔터테인먼트에서 발행하는 육성 시뮬레이션 게임 시리즈. 플레이어가 프로듀서가 되어 가상의 아이돌 캐릭터들을 훈련시키고 공연을 기획하며 최고의 스타로 성장시키는 과정을 담고 있다. 2005년 아케이드 게임으로 시작하여 콘솔, 모바일 등 다양한 플랫폼으로 확장되었다.
아이온	아이온	NOUN	1	0	엔씨소프트에서 개발한 MMORPG. 천족과 마족 간의 종족 갈등을 주요 소재로 하며, '아이온'이라 불리는 세계를 배경으로 한다. 캐릭터의 성장, 퀘스트 수행, PvP, RvR 등 다양한 콘텐츠를 제공하며, 특히 '날개'를 이용한 자유로운 비행 시스템이 특징이다.
아이작의 번제	아이작의번제	PHRASE	1	0	탑다운 시점의 로그라이크 슈팅 게임. 2D 도트 그래픽으로 표현되며, 주인공이 다양한 아이템을 획득하고 적을 물리치며 던전을 탐험하는 것이 주된 게임플레이이다. 기괴하고 그로테스크한 분위기와 종교적인 상징을 차용한 것이 특징이다.
아크 레이더스	아크레이더스	PHRASE	1	0	엠바크 스튜디오에서 개발한 온라인 협동 슈팅 게임. 외계 생명체에 맞서 싸우는 슈팅 액션을 특징으로 한다.
아틀리에	아틀리에	NOUN	1	0	일본의 게임 회사인 코에이 테크모 게임즈의 자회사, 거스트에서 제작하는 연금술을 소재로 한 역할 수행 게임 시리즈. 다양한 아이템을 조합하고 연성하여 새로운 아이템을 만들어내는 시스템이 특징이며, 아기자기한 캐릭터와 따뜻한 분위기의 스토리가 주를 이룬다.
안티매터 디멘션	안티매터디멘션	PHRASE	1	0	점진적으로 숫자를 늘려가며 무한에 도달하는 것을 목표로 하는 인크리멘탈 게임의 일종. 앤티매터를 모아 차원을 확장하고, 시간을 조작하며, 다양한 업그레이드를 통해 기하급수적인 성장을 이끌어내는 것이 핵심이다.
알에프 온라인	알에프온라인	PHRASE	1	0	한국의 SF 판타지 MMORPG. 세 개의 종족이 자원 쟁탈을 벌이는 행성을 배경으로 한다. 종족 간의 대규모 전투와 정치 시스템이 특징이다.
알투비트	알투비트	NOUN	1	0	온라인 레이싱 게임. 넷마블에서 서비스했으며, 다양한 음원을 배경음악으로 사용하여 리듬에 맞춰 주행하는 방식이 특징이다.
애니팡	애니팡	NOUN	1	0	대한민국의 스마트폰용 퍼즐 게임. 같은 동물 캐릭터 블록 3개 이상을 가로, 세로로 연결하여 점수를 얻는 방식이다. 간단한 조작과 귀여운 캐릭터로 대중적인 인기를 얻었으며, 카카오톡 게임 플랫폼을 통해 확산되었다.
앵그리버드	앵그리버드	NOUN	1	0	핀란드의 로비오 엔터테인먼트에서 개발한, 새를 발사하여 돼지를 맞추는 간단한 조작 방식의 모바일 비디오 게임. 다양한 종류의 새를 활용하여 장애물을 파괴하고 목표를 달성하는 퍼즐 요소가 특징이다. 전 세계적으로 큰 인기를 얻어 다양한 파생 작품과 미디어 프랜차이즈로 확장되었다.
야채부락리	야채부락리	NOUN	0	0	캐주얼 온라인 롤플레잉 게임. 귀여운 채소 캐릭터를 사용하여 몬스터를 사냥하고 아이템을 획득하며, 다양한 미니 게임과 커뮤니티 기능을 제공한다.
어둠의 전설	어둠의전설	PHRASE	0	0	넥슨에서 제작한 2D MMORPG. 다양한 직업과 스킬, 자유로운 PK 시스템, 그리고 독특한 분위기로 인기를 끌었다. 아이템 강화 시스템과 레벨업의 어려움으로도 알려져 있다.
어몽 어스	어몽어스	PHRASE	1	0	여러 명의 플레이어가 함께 즐기는 파티 게임의 일종. 우주를 배경으로 하며, 플레이어들은 팀을 이루어 주어진 임무를 수행하거나, 팀 내에 숨어있는 배신자를 찾아내야 한다. 배신자는 다른 플레이어들을 제거하여 승리하는 것을 목표로 한다. 간단한 조작 방식과 긴장감 넘치는 게임 진행으로 인기를 얻었다.
어쌔신 크리드	어쌔신크리드	PHRASE	1	0	유비소프트에서 제작한 역사적 배경의 액션 어드벤처 비디오 게임 시리즈. 과거와 현재를 넘나들며 암살단과 템플 기사단의 대립을 다룬다. 파쿠르 액션, 잠입, 전투 등의 요소가 특징이며, 다양한 시대와 장소를 배경으로 한다.
언더테일	언더테일	NOUN	1	0	토비 폭스가 제작한 RPG 게임. OST, 시스템, 스토리, 수많은 이스터에그 등 여러가지 요인으로 큰 인기를 끌었다.
에버후드	에버후드	NOUN	1	0	2021년 포린 그놈(Foreign Gnomes)에서 개발한 인디 모험 리듬 게임. 음악의 박자에 맞춰 날아오는 노트를 피하거나 받아쳐 공격하는 독특한 전투 시스템을 특징으로 하며, 팔을 잃어버린 목각 인형이 자신의 신체 부위를 되찾기 위해 기이한 세계를 탐험하는 서사를 담고 있다.
에이스 컴뱃	에이스컴뱃	PHRASE	1	0	남코에서 제작한 3D 비행 슈팅 게임 시리즈. 가상의 세계를 배경으로 다양한 전투기를 조종하여 적과 싸우는 것이 특징이다. 뛰어난 그래픽과 연출, 몰입감 넘치는 스토리로 많은 인기를 얻었다.
에이펙스 레전드	에이펙스레전드	PHRASE	1	0	Respawn Entertainment에서 개발하고 Electronic Arts에서 배급하는 부분 유료 방식의 히어로 슈팅 게임. 배틀 로얄, 아레나 등 다양한 모드를 지원하며, 독특한 능력을 가진 '레전드' 캐릭터들을 선택하여 팀을 이루어 경쟁하는 것이 특징이다. 빠른 템포의 전투와 전략적인 팀워크가 중요하며, 지속적인 업데이트를 통해 새로운 콘텐츠가 추가된다.
에프시 온라인	에프시온라인	PHRASE	1	0	온라인 축구 게임. 넥슨에서 서비스하며, EA스포츠의 FIFA 시리즈를 기반으로 한다. 방대한 선수 데이터와 현실적인 게임 플레이를 특징으로 한다. 사용자들은 자신만의 팀을 구성하고 다른 사용자와 대결할 수 있다.
엔비에이 투 케이	엔비에이투케이	PHRASE	1	0	미국 프로 농구 리그를 기반으로 한 인기 스포츠 게임 시리즈. 최신 선수 로스터, 사실적인 그래픽, 다양한 게임 모드를 제공하여 농구 팬들에게 현실감 넘치는 경험을 선사한다. 싱글 플레이어 커리어 모드, 멀티플레이어 온라인 모드 등 다양한 방식으로 즐길 수 있다.
엘든 링	엘든링	PHRASE	1	0	일본의 게임 개발사 프롬소프트웨어에서 개발하고 반다이 남코 엔터테인먼트에서 배급한 액션 롤플레잉 게임. 오픈 월드 스타일의 광대한 필드와 다크 판타지 세계관, 높은 난이도로 유명하며, 자유로운 캐릭터 육성과 다양한 전투 방식이 특징이다.
엘 샤다이	엘샤다이	PHRASE	1	0	이그니션 엔터테인먼트에서 2011년에 발매한 3인칭 액션 게임으로, 구약 성서 외전인 에녹서를 바탕으로 한 독특한 세계관과 몽환적인 그래픽이 특징이다.
엘소드	엘소드	NOUN	1	0	온라인 액션 롤플레잉 게임. 횡스크롤 진행 방식과 만화풍 그래픽이 특징이며, 다양한 캐릭터를 선택하여 던전을 탐험하고 전투를 벌이는 게임이다. '엘리오스'라는 세계를 배경으로, '엘'이라는 에너지원을 둘러싼 모험과 성장을 다룬다. 간단한 조작으로 화려한 액션을 즐길 수 있으며, 다양한 게임 모드와 꾸미기 요소가 존재한다.
역전재판	역전재판	NOUN	0	0	법정 배틀을 중심으로 한 어드벤처 게임. 변호사 주인공이 사건을 해결해나가는 과정을 다룬다. 증거를 수집하고 증인을 심문하며 모순을 찾아내는 것이 핵심 게임플레이이다. 독특한 캐릭터와 반전이 있는 스토리로 인기를 얻었다.
오딘	오딘	NOUN	1	0	라이언하트 스튜디오에서 개발하고 카카오게임즈에서 배급하는 모바일 및 PC MMORPG. 북유럽 신화를 바탕으로 한 웅장한 세계관과 뛰어난 그래픽, 다양한 직업과 전투 시스템이 특징이다. 모바일과 PC 간의 크로스 플레이를 지원하며, 대규모 RvR 콘텐츠인 발할라 대전이 주요 콘텐츠이다.
오모리	오모리	NOUN	1	0	2020년에 출시된 RPG 메이커 기반의 롤플레잉 비디오 게임. 불안, 우울, 트라우마 등 심리적 문제를 다루는 어둡고 기괴한 분위기가 특징이다. 꿈과 현실을 오가는 독특한 세계관과 개성 강한 캐릭터, 숨겨진 요소와 다양한 결말이 존재한다. 섬세한 스토리텔링과 연출로 깊은 몰입감을 선사하며, 플레이어에게 강렬한 인상을 남긴다.
오버워치	오버워치	NOUN	1	0	블리자드 엔터테인먼트에서 제작한 1인칭 슈팅 게임. 팀 기반으로 진행되며, 다양한 영웅 캐릭터를 선택하여 주어진 목표를 달성하는 방식이다. 뛰어난 그래픽과 개성 넘치는 캐릭터 디자인, 그리고 전략적인 팀플레이가 특징이다.
요괴워치	요괴워치	NOUN	1	0	레벨 파이브에서 개발한 닌텐도 3DS용 RPG 시리즈로, 불가사의한 시계를 통해 일상 곳곳에 숨어 있는 요괴를 발견하고 친구가 되어 사건을 해결해 나가는 게임이다.
요마와리	요마와리	NOUN	1	0	니폰이치 소프트웨어에서 개발한 호러 액션 어드벤처 게임 시리즈. 밤거리에 홀로 남겨진 어린 소녀가 손전등 하나에 의지하여 사라진 소중한 것을 찾기 위해 요괴들이 배회하는 어두운 마을을 탐색하는 과정을 다루며, 귀여운 캐릭터 디자인과 대비되는 잔혹하고 기괴한 분위기가 특징이다.
용과 같이	용과같이	PHRASE	0	0	세가의 액션 어드벤처 게임 시리즈. 야쿠자를 소재로 하며, 드라마틱한 스토리와 호쾌한 액션이 특징이다. 오픈 월드 환경에서 다양한 미니 게임과 서브 스토리들을 즐길 수 있다. 시리즈마다 다른 주인공과 배경 도시를 중심으로 이야기가 전개된다.
운빨존많겜	운빨존많겜	NOUN	1	0	111퍼센트의 모바일 디펜스 게임. 적을 막는 영웅들을 운에 의해 소환하고 합성해야 하는 것이 특징이다.
울펜슈타인	울펜슈타인	NOUN	1	0	1980년대 초에 시작된 1인칭 슈팅 게임 시리즈. 나치 독일을 배경으로, 주인공이 나치에 맞서 싸우는 내용이 주를 이룬다. 혁신적인 게임플레이와 강렬한 액션으로 FPS 장르 발전에 큰 영향을 미쳤으며, 다양한 플랫폼으로 출시되어 많은 인기를 얻었다.
워들	워들	NOUN	1	0	매일 한 번, 여섯 번의 시도 안에 숨겨진 다섯 글자 단어를 맞히는 웹 기반 두뇌 퍼즐 게임. 맞힌 글자는 색깔로 힌트를 제공하여 논리적 추론 능력과 어휘력을 시험한다.
워 썬더	워썬더	PHRASE	1	0	제2차 세계 대전 및 냉전 시대의 군사 장비를 조종하여 전투를 벌이는 대규모 다중 사용자 온라인 전투 게임. 다양한 국가의 항공기, 전차, 함선 등을 선택하여 육해공에서 현실적인 전투를 경험할 수 있다.
워크래프트	워크래프트	NOUN	1	0	블리자드 엔터테인먼트에서 제작한 판타지 배경의 실시간 전략 시뮬레이션 게임 시리즈. 이후 다중 접속 온라인 롤플레잉 게임(MMORPG)으로 확장되어 큰 인기를 얻었으며, 다양한 미디어 프랜차이즈로 파생되었다. 종족 간의 갈등, 영웅들의 서사, 방대한 세계관이 특징이다.
워프레임	워프레임	NOUN	1	0	디지털 익스트림즈에서 개발한 부분 유료 방식의 3인칭 슈팅 액션 롤플레잉 비디오 게임. 텐노라 불리는 고대 전사들이 다양한 워프레임을 사용하여 태양계를 탐험하고 적들과 싸우는 이야기를 담고 있다. 빠른 속도감과 화려한 액션, 그리고 다양한 커스터마이징 요소가 특징이다.
워해머	워해머	NOUN	1	0	미니어처 게임에서 파생된, 암울한 미래를 배경으로 하는 다양한 전략 및 액션 게임 시리즈. SF와 판타지 요소가 결합되어 독특한 세계관을 구축하며, 방대한 스케일의 전투와 깊이 있는 설정을 특징으로 한다.
원스 휴먼	원스휴먼	PHRASE	1	0	종말 이후의 세계를 배경으로 하는 오픈 월드 서바이벌 게임. 플레이어는 '귀환자'가 되어 자원을 수집하고, 기지를 건설하며, 변이된 괴물과 싸우면서 생존해야 한다. 다른 플레이어들과 협력하거나 경쟁하며, 잃어버린 기술을 재건하고 세계의 비밀을 밝혀내는 것이 목표이다.
원신	원신	NOUN	0	0	오픈 월드 액션 롤플레잉 게임. 화려한 그래픽과 광대한 세계를 탐험하며, 다양한 캐릭터를 수집하고 육성하여 전투를 벌이는 것이 특징이다. 싱글 플레이와 멀티 플레이를 지원하며, 지속적인 업데이트를 통해 새로운 콘텐츠가 추가된다.
월드 오브 워크래프트	월드오브워크래프트	PHRASE	1	0	블리자드 엔터테인먼트에서 개발한 대규모 다중 사용자 온라인 롤플레잉 게임(MMORPG)으로, '워크래프트' 세계관을 배경으로 한다. 다양한 종족과 직업을 선택하여 아제로스라는 가상 세계에서 모험, 퀘스트 수행, 다른 플레이어와의 전투 등 다양한 활동을 즐길 수 있다. 확장팩을 통해 지속적으로 콘텐츠가 업데이트되며, 전 세계적으로 많은 팬을 보유하고 있다.
월드 오브 탱크	월드오브탱크	PHRASE	1	0	제2차 세계 대전을 배경으로 다양한 종류의 전차를 조종하여 전투를 벌이는 대규모 멀티플레이어 온라인 게임. 전차의 종류와 국가별 특성이 다양하며, 팀워크를 통해 전략적인 플레이를 요구한다. 무료로 플레이할 수 있으며, 부분 유료화 모델을 채택하고 있다.
웜즈	웜즈	NOUN	1	0	턴 기반 전략 게임. 지렁이 캐릭터들을 조종하여 다양한 무기를 사용, 상대 팀을 전멸시키는 것이 목표. 독특하고 유머러스한 연출과 예측 불가능한 상황이 특징.
위쳐	위쳐	NOUN	1	0	CD Projekt Red에서 제작한 판타지 세계관을 배경으로 한 액션 롤플레잉 게임. 폴란드의 작가 안제이 사프콥스키의 동명 소설을 원작으로 하며, 괴물 사냥꾼의 이야기를 다룬다. 뛰어난 스토리텔링과 깊이 있는 캐릭터, 그리고 광활한 오픈 월드를 특징으로 한다.
유로 트럭 시뮬레이터	유로트럭시뮬레이터	PHRASE	1	0	체코의 게임 개발사 SCS 소프트웨어가 제작한 차량 시뮬레이션 게임. 유럽 전역을 배경으로 다양한 화물을 운송하며, 운전 기술과 경영 능력을 시험한다. 현실적인 그래픽과 물리 엔진, 다양한 트럭 모델, 방대한 오픈 월드 맵이 특징이다.
유로파 유니버셜리스	유로파유니버셜리스	PHRASE	1	0	역사 시뮬레이션 게임. 1444년부터 1821년까지의 세계 역사를 배경으로, 국가를 선택하여 외교, 전쟁, 경제 등을 통해 세계를 경영하는 게임이다. 방대한 자유도와 깊이 있는 전략성이 특징이며, 다양한 국가와 문명을 플레이하며 자신만의 역사를 만들어갈 수 있다.
유메닛키	유메닛키	NOUN	1	0	키키야마가 RPG 만들기 2003으로 제작하여 2004년에 발표한 초현실주의적 어드벤처 게임. 주인공인 '마도츠키'의 꿈속 세계를 탐험하며 곳곳에 흩어진 '이펙트'를 수집하는 것이 주된 목적이다.
유비트	유비트	NOUN	1	0	코나미에서 제작한 아케이드 음악 게임. 화면에 나타나는 마커를 음악에 맞춰 누르는 방식이며, 다양한 장르의 음악과 독특한 인터페이스가 특징이다.
유희왕	유희왕	NOUN	0	0	일본의 인기 만화를 원작으로 하는 카드 게임을 기반으로 제작된 다양한 장르의 전자 오락. 듀얼리스트들이 몬스터, 마법, 함정 카드를 사용하여 전략적인 전투를 벌이는 것을 즐길 수 있다. 턴제 전략, 실시간 대전, 스토리 모드 등 다채로운 게임 플레이 방식을 제공한다.
이브	이브	NOUN	1	0	kouri가 RPG 만들기 2000 엔진으로 개발하여 2012년에 발표한 호러 어드벤처 게임. 부모와 함께 미술관을 방문한 소녀가 기이한 공간에 갇히며 겪는 기괴한 사건들을 다루고 있다.
