CHTR	실온에서 액체 상태로 존재하는 유일한 비금속 원소는?	브로민	Bromine	브롬,Br	Br,bromine	2
CHTR	유리의 주성분이 되는 원소로, 반도체의 핵심 재료인 이 원소는?	규소	Silicon	실리콘,Si	Si,silicon	2
CHTR	마시면 실명을 일으킬 수 있는 독성이 있는 알코올은?	메탄올	Methanol	메틸알코올,메틸 알코올	methanol,methyl alcohol	2
CHTR	가스레인지에 주로 사용되는 LNG의 주성분 기체는?	메탄	Methane	메테인	methane	2
CHTR	요거트에 들어 있는 산성 성분은?	젖산	Lactic acid	락트산	lactic acid	2
CHTR	사과에 많이 들어 있는 산성 성분은?	사과산	Malic acid	말산	malic acid	2
CHTR	포도에 많이 들어 있는 산성 성분은?	주석산	Tartaric acid	타르타르산	tartaric acid	2
CHTR	비타민 C의 화학적 명칭은 무엇인가?	아스코르브산	Ascorbic acid	아스코르빈산	ascorbic acid	2
CHTR	생물체 내에서 촉매 역할을 하는 단백질은?	효소	Enzyme	효소 단백질	enzyme	2
CHTR	자외선을 차단하는 오존의 화학식은 무엇인가?	O3	O3	O₃	O3	2
CHTR	가축의 트림이나 방귀에서 많이 배출되는 온실 기체는?	메탄	Methane	메테인	methane	2
CHTR	녹조 현상이나 적조 현상을 일으키는 부영양화의 원인 물질 중 하나로, 비료의 3요소에 포함되는 원소는?	질소	Nitrogen	인,N,P	nitrogen,phosphorus,N,P	2
CHTR	성냥의 머리 부분에 쓰이는 원소는?	인	Phosphorus	P	P,phosphorus	2
CHTR	가장 간단한 탄화수소로 천연가스의 주성분인 기체의 화학식은?	CH4	CH4	CH₄	CH4	2
CHTR	암모니아의 화학식은 무엇인가?	NH3	NH3	NH₃	NH3	2
CHTR	ATP를 생성하는 NAD 효소의 정식 명칭은?	니코틴아마이드아데닌다이뉴클레오타이드	Nicotinamide Adenine Dinucleotide	니코틴아미드아데닌디뉴클레오티드		3
CHTR	백색 고체로, 폭발물로 널리 쓰이는 헥소겐의 풀 네임은?	트라이메틸렌트라이나이트라민	Trimethylenetrinitramine	트리메틸렌트리니트라민, 사이클로트리메틸렌트리니트로아민, 사이클로트라이메틸렌트라이나이트로아민	cyclotrimethylenetrinitramine	3
CHTR	자발성을 판단하는 열역학 함수는?	깁스 자유 에너지	Gibbs free energy	자유에너지,자유 에너지	Gibbs energy,free energy	3
CHTR	물 분자의 이상적인 결합각은?	104.5도	104.5 degrees	104.5,104.5°	104.5	3
CHTR	평형 이동을 설명하는 화학 원리는?	르샤틀리에의 원리	Le Chatelier's principle	르 샤틀리에의 원리,르샤틀리에 원리	Le Chatelier principle	3
CHTR	전자쌍 주개로 작용하는 화학종은?	루이스 염기	Lewis base	염기	base	3
CHTR	반응 속도가 온도에 의존함을 나타낸 식은?	아레니우스 식	Arrhenius equation	아레니우스 방정식	Arrhenius eq	3
CHTR	용액의 증기압 강하를 설명하는 법칙은?	라울의 법칙	Raoult's law	라울 법칙	Raoult law	3
CHTR	화학 전지에서 산화 반응이 일어나는 극은?	산화 전극	Anode	아노드,양극	anode	3
CHTR	입자 위치와 운동량의 불확정성 원리는?	하이젠베르크 원리	Heisenberg principle	불확정성 원리,불확정성원리	uncertainty principle	3
CHTR	결합성 오비탈 전자 수와 관련된 차수는?	결합 차수	Bond order	결합차수	bond order	3
CHTR	엔탈피 변화가 상태에만 의존한다는 법칙은?	헤스 법칙	Hess's law	헤스의 법칙	Hess law	3
CHTR	빛의 입자성을 증명하는 대표적 현상은?	광전 효과	Photoelectric effect	광전효과	photoelectric emission	3
CHTR	전이 금속 이온이 형성하는 화합물은?	착화합물	Coordination compound	착이온,배위 화합물,배위화합물	complex,coordination complex	3
CHTR	기체 확산 속도와 분자량의 관계 법칙은?	그레이엄의 법칙	Graham's law	그레이엄 법칙	Graham law	3
CHTR	약산 용액이 묽어질 때 해리도 변화는?	증가	Increase	커진다,증가한다,커짐	increases,gets larger	3
CHTR	벤젠 고리를 포함하는 유기 화합물은?	방향족 화합물	Aromatic compound	방향족,아로마틱	aromatics	3
CHTR	일정 압력에서 출입하는 열량을 뜻하는 값은?	엔탈피	Enthalpy	H,엔탈피 변화	H,enthalpy change	3
CHTR	반응물 농도 항의 지수 합을 뜻하는 용어는?	반응 차수	Reaction order	전체 반응 차수	overall order,order	3
CHTR	난용성 염의 평형 상수 이름을 무엇이라 하나?	용해도곱 상수	Solubility product constant	Ksp,용해도곱상수,용해도곱	Ksp,solubility product	3
CHTR	삼투압 식에서 용질 해리도를 반영하는 인자는?	반트호프 인자	van 't Hoff factor	반트호프 계수	van't Hoff factor,i	3
CHTR	비대칭 알켄의 수소 첨가 반응 규칙은?	마르코프니코프 규칙	Markovnikov's rule	마르코프니코프의 법칙	Markovnikov rule	3
CHTR	표준 환원 전위가 양수일 때 반응 자발성은?	자발적	Spontaneous	자발적이다,자발성	spontaneous reaction	3
CHTR	주양자수 3일 때 가능한 자기 양자수의 총 개수는?	9	9	9개,아홉개	nine	3
CHTR	비공유 2개, 공유 2개인 물 분자의 구조는?	굽은형	Bent	V자형,구분형	V-shaped,angular	3
CHTR	전기 분해 시 전하량과 물질량의 관계 법칙은?	패러데이 법칙	Faraday's law	패러데이의 법칙	Faraday law	3
CHTR	소량의 산염기에도 pH 변화가 거의 없는 용액은?	완충 용액	Buffer solution	완충용액,완충액	buffer	3
CHTR	결합 시 전자를 끌어당기는 상대적 척도는?	전기 음성도	Electronegativity	전기음성도	electronegativity	3
CHTR	반응 시 반드시 넘어야 하는 에너지 장벽은?	활성화 에너지	Activation energy	활성화에너지,Ea	Ea,activation barrier	3
CHTR	4개의 양자수가 모두 같을 수 없다는 원리는?	파울리 배타 원리	Pauli exclusion principle	파울리 배타원리,배타원리	Pauli principle	3
CHTR	거울상 이성질체를 갖는 분자의 비대칭성은?	카이랄성	Chirality	키랄성,손대칭성	chiral	3
CHTR	홀전자가 최대가 되도록 배치된다는 규칙은?	훈트 규칙	Hund's rule	훈트의규칙	Hund rule	3
CHTR	고립계의 엔트로피는 항상 증가한다는 법칙은?	열역학 제2법칙	Second law of thermodynamics	열역학 2법칙,열역학제이법칙, 열역학이법칙	2nd law of thermodynamics	3
CHTR	일정 부피에서 반응열을 정밀 측정하는 기기는?	통열량계	Bomb calorimeter	봄브 열량계	bomb calorimeter	3
CHTR	반감기가 초기 농도와 무관한 반응의 차수는?	1차 반응	First-order reaction	일차반응,1차반응	first order	3
CHTR	중심 금속 d 오비탈이 갈라지는 현상 이론은?	결정장 이론	Crystal field theory	CFT,결정장이론	CFT	3
CHTR	비표준 상태의 전지 기전력을 구하는 방정식은?	네른스트 식	Nernst equation	네른스트 방정식,네른스트식	Nernst eq	3
CHTR	이온 결정이 기체 이온으로 쪼개질 때 열량은?	격자 에너지	Lattice energy	격자에너지	lattice enthalpy	3
CHTR	비공유 전자쌍을 받는 산을 무엇이라 하는가?	루이스 산	Lewis acid	산	acid	3
CHTR	탄소 원자 간 삼중 결합이 있는 탄화수소는?	알카인	Alkyne	알킨	alkynes	3
